data,codiEstacio,codiVariable,valor
2010-07-25,Z4,1600,0.0
2010-07-25,Z3,1600,0.0
2010-07-25,Z2,1600,0.0
2010-07-25,Z1,1600,0.0
2010-07-25,XH,1600,0.0
2010-07-25,VS,1600,0.0
2010-07-25,U5,1600,0.0
2010-07-25,DP,1600,0.0
2010-07-25,DG,1600,0.0
2010-07-25,CU,1600,0.0
2010-07-24,ZB,1600,0.0
2010-07-24,Z9,1600,0.0
2010-07-24,Z8,1600,0.0
2010-07-24,Z7,1600,0.0
2010-07-24,Z6,1600,0.0
2010-07-24,Z5,1600,0.0
2010-07-24,Z4,1600,0.0
2010-07-24,Z3,1600,0.0
2010-07-24,Z2,1600,0.0
2010-07-24,Z1,1600,0.0
2010-07-24,XH,1600,0.0
2010-07-24,VS,1600,0.0
2010-07-24,U5,1600,0.0
2010-07-24,DP,1600,0.0
2010-07-24,DG,1600,0.0
2010-07-24,CU,1600,0.0
2010-07-23,ZB,1600,0.0
2010-07-23,Z9,1600,0.0
2010-07-23,Z8,1600,0.0
2010-07-23,Z7,1600,0.0
2010-07-23,Z6,1600,0.0
2010-07-23,Z5,1600,0.0
2010-07-23,Z4,1600,0.0
2010-07-23,Z3,1600,0.0
2010-07-23,Z2,1600,0.0
2010-07-23,Z1,1600,0.0
2010-07-23,XH,1600,0.0
2010-07-23,VS,1600,0.0
2010-07-23,U5,1600,0.0
2010-07-23,DP,1600,0.0
2010-07-23,DG,1600,0.0
2010-07-23,CU,1600,0.0
2010-07-22,ZB,1600,0.0
2010-07-22,Z9,1600,0.0
2010-07-22,Z8,1600,0.0
2010-07-22,Z7,1600,0.0
2010-07-22,Z6,1600,0.0
2010-07-22,Z5,1600,0.0
2010-07-22,Z4,1600,0.0
2010-07-22,Z3,1600,0.0
2010-07-22,Z2,1600,0.0
2010-07-22,Z1,1600,0.0
2010-07-22,XH,1600,0.0
2010-07-22,VS,1600,0.0
2010-07-22,U5,1600,0.0
2010-07-22,DP,1600,0.0
2010-07-22,DG,1600,0.0
2010-07-22,CU,1600,0.0
2010-07-21,ZB,1600,0.0
2010-07-21,Z9,1600,0.0
2010-07-21,Z8,1600,0.0
2010-07-21,Z7,1600,0.0
2010-07-21,Z6,1600,0.0
2010-07-21,Z5,1600,0.0
2010-07-21,Z4,1600,0.0
2010-07-21,Z3,1600,0.0
2010-07-21,Z2,1600,0.0
2010-07-21,Z1,1600,0.0
2010-07-21,XH,1600,0.0
2010-07-21,VS,1600,0.0
2010-07-21,U5,1600,0.0
2010-07-21,DP,1600,0.0
2010-07-21,DG,1600,0.0
2010-07-21,CU,1600,0.0
2010-07-20,ZB,1600,0.0
2010-07-20,Z9,1600,0.0
2010-07-20,Z8,1600,0.0
2010-07-20,Z7,1600,0.0
2010-07-20,Z6,1600,0.0
2010-07-20,Z5,1600,0.0
2010-07-20,Z4,1600,0.0
2010-07-20,Z3,1600,0.0
2010-07-20,Z2,1600,0.0
2010-07-20,Z1,1600,0.0
2010-07-20,XH,1600,0.0
2010-07-20,VS,1600,0.0
2010-07-20,U5,1600,0.0
2010-07-20,DP,1600,0.0
2010-07-20,DG,1600,0.0
2010-07-20,CU,1600,0.0
2010-07-19,ZB,1600,0.0
2010-07-19,Z9,1600,0.0
2010-07-19,Z8,1600,0.0
2010-07-19,Z7,1600,0.0
2010-07-19,Z6,1600,0.0
2010-07-19,Z5,1600,0.0
2010-07-19,Z4,1600,0.0
2010-07-19,Z3,1600,0.0
2010-07-19,Z2,1600,0.0
2010-07-19,Z1,1600,0.0
2010-07-19,XH,1600,0.0
2010-07-19,VS,1600,0.0
2010-07-19,U5,1600,0.0
2010-07-19,DP,1600,0.0
2010-07-19,DG,1600,0.0
2010-07-19,CU,1600,0.0
2010-07-18,ZB,1600,0.0
2010-07-18,Z9,1600,0.0
2010-07-18,Z8,1600,0.0
2010-07-18,Z7,1600,0.0
2010-07-18,Z6,1600,0.0
2010-07-18,Z5,1600,0.0
2010-07-18,Z4,1600,0.0
2010-07-18,Z3,1600,0.0
2010-07-18,Z2,1600,0.0
2010-07-18,Z1,1600,0.0
2010-07-18,XH,1600,0.0
2010-07-18,VS,1600,0.0
2010-07-18,U5,1600,0.0
2010-07-18,DP,1600,0.0
2010-07-18,DG,1600,0.0
2010-07-18,CU,1600,0.0
2010-07-17,ZB,1600,0.0
2010-07-17,Z9,1600,0.0
2010-07-17,Z8,1600,0.0
2010-07-17,Z7,1600,0.0
2010-07-17,Z6,1600,0.0
2010-07-17,Z5,1600,0.0
2010-07-17,Z4,1600,0.0
2010-07-17,Z3,1600,0.0
2010-07-17,Z2,1600,0.0
2010-07-17,Z1,1600,0.0
2010-07-17,XH,1600,0.0
2010-07-17,VS,1600,0.0
2010-07-17,U5,1600,0.0
2010-07-17,DP,1600,0.0
2010-07-17,DG,1600,0.0
2010-07-17,CU,1600,0.0
2010-07-16,ZB,1600,0.0
2010-07-16,Z9,1600,0.0
2010-07-16,Z8,1600,0.0
2010-07-16,Z7,1600,0.0
2010-07-16,Z6,1600,0.0
2010-07-16,Z5,1600,0.0
2010-07-16,Z4,1600,0.0
2010-07-16,Z3,1600,0.0
2010-07-16,Z2,1600,0.0
2010-07-16,Z1,1600,0.0
2010-07-16,XH,1600,0.0
2010-07-16,VS,1600,0.0
2010-07-16,U5,1600,0.0
2010-07-16,DP,1600,0.0
2010-07-16,DG,1600,0.0
2010-07-16,CU,1600,0.0
2010-07-15,ZB,1600,0.0
2010-07-15,Z9,1600,0.0
2010-07-15,Z8,1600,0.0
2010-07-15,Z7,1600,0.0
2010-07-15,Z6,1600,0.0
2010-07-15,Z5,1600,0.0
2010-07-15,Z4,1600,0.0
2010-07-15,Z3,1600,0.0
2010-07-15,Z2,1600,0.0
2010-07-15,Z1,1600,0.0
2010-07-15,XH,1600,0.0
2010-07-15,VS,1600,0.0
2010-07-15,U5,1600,0.0
2010-07-15,DP,1600,0.0
2010-07-15,DG,1600,0.0
2010-07-15,CU,1600,0.0
2010-07-14,ZB,1600,0.0
2010-07-14,Z9,1600,0.0
2010-07-14,Z8,1600,0.0
2010-07-14,Z7,1600,0.0
2010-07-14,Z6,1600,0.0
2010-07-14,Z5,1600,0.0
2010-07-14,Z4,1600,0.0
2010-07-14,Z3,1600,0.0
2010-07-14,Z2,1600,0.0
2010-07-14,Z1,1600,0.0
2010-07-14,XH,1600,0.0
2010-07-14,VS,1600,0.0
2010-07-14,U5,1600,0.0
2010-07-14,DP,1600,0.0
2010-07-14,DG,1600,0.0
2010-07-14,CU,1600,0.0
2010-07-13,ZB,1600,0.0
2010-07-13,Z9,1600,0.0
2010-07-13,Z8,1600,0.0
2010-07-13,Z7,1600,0.0
2010-07-13,Z6,1600,0.0
2010-07-13,Z5,1600,0.0
2010-07-13,Z4,1600,0.0
2010-07-13,Z3,1600,0.0
2010-07-13,Z2,1600,0.0
2010-07-13,Z1,1600,0.0
2010-07-13,XH,1600,0.0
2010-07-13,VS,1600,0.0
2010-07-13,U5,1600,0.0
2010-07-13,DP,1600,0.0
2010-07-13,DG,1600,0.0
2010-07-13,CU,1600,0.0
2010-07-12,ZB,1600,0.0
2010-07-12,Z9,1600,0.0
2010-07-12,Z8,1600,0.0
2010-07-12,Z7,1600,0.0
2010-07-12,Z6,1600,0.0
2010-07-12,Z5,1600,0.0
2010-07-12,Z4,1600,0.0
2010-07-12,Z3,1600,0.0
2010-07-12,Z2,1600,0.0
2010-07-12,Z1,1600,0.0
2010-07-12,XH,1600,0.0
2010-07-12,VS,1600,0.0
2010-07-12,U5,1600,0.0
2010-07-12,DP,1600,0.0
2010-07-12,DG,1600,0.0
2010-07-12,CU,1600,0.0
2010-07-11,ZB,1600,0.0
2010-07-11,Z9,1600,0.0
2010-07-11,Z8,1600,0.0
2010-07-11,Z7,1600,0.0
2010-07-11,Z6,1600,0.0
2010-07-11,Z5,1600,0.0
2010-07-11,Z4,1600,0.0
2010-07-11,Z3,1600,0.0
2010-07-11,Z2,1600,0.0
2010-07-11,Z1,1600,0.0
2010-07-11,XH,1600,0.0
2010-07-11,VS,1600,0.0
2010-07-11,U5,1600,0.0
2010-07-11,DP,1600,0.0
2010-07-11,DG,1600,0.0
2010-07-11,CU,1600,0.0
2010-07-10,ZB,1600,0.0
2010-07-10,Z9,1600,0.0
2010-07-10,Z8,1600,0.0
2010-07-10,Z7,1600,0.0
2010-07-10,Z6,1600,0.0
2010-07-10,Z5,1600,0.0
2010-07-10,Z4,1600,0.0
2010-07-10,Z3,1600,0.0
2010-07-10,Z2,1600,0.0
2010-07-10,Z1,1600,0.0
2010-07-10,XH,1600,0.0
2010-07-10,VS,1600,0.0
2010-07-10,U5,1600,0.0
2010-07-10,DP,1600,0.0
2010-07-10,DG,1600,0.0
2010-07-10,CU,1600,0.0
2010-07-09,ZB,1600,0.0
2010-07-09,Z9,1600,0.0
2010-07-09,Z8,1600,0.0
2010-07-09,Z7,1600,0.0
2010-07-09,Z6,1600,0.0
2010-07-09,Z5,1600,0.0
2010-07-09,Z4,1600,0.0
2010-07-09,Z3,1600,0.0
2010-07-09,Z2,1600,0.0
2010-07-09,Z1,1600,0.0
2010-07-09,XH,1600,0.0
2010-07-09,VS,1600,0.0
2010-07-09,U5,1600,0.0
2010-07-09,DP,1600,0.0
2010-07-09,DG,1600,0.0
2010-07-09,CU,1600,0.0
2010-07-08,ZB,1600,0.0
2010-07-08,Z9,1600,0.0
2010-07-08,Z8,1600,0.0
2010-07-08,Z7,1600,0.0
2010-07-08,Z6,1600,0.0
2010-07-08,Z5,1600,0.0
2010-07-08,Z4,1600,0.0
2010-07-08,Z3,1600,0.0
2010-07-08,Z2,1600,0.0
2010-07-08,Z1,1600,0.0
2010-07-08,XH,1600,0.0
2010-07-08,VS,1600,0.0
2010-07-08,U5,1600,0.0
2010-07-08,DP,1600,0.0
2010-07-08,DG,1600,0.0
2010-07-08,CU,1600,0.0
2010-07-07,ZB,1600,0.0
2010-07-07,Z9,1600,0.0
2010-07-07,Z8,1600,0.0
2010-07-07,Z7,1600,0.0
2010-07-07,Z6,1600,0.0
2010-07-07,Z5,1600,0.0
2010-07-07,Z4,1600,0.0
2010-07-07,Z3,1600,0.0
2010-07-07,Z2,1600,0.0
2010-07-07,Z1,1600,0.0
2010-07-07,XH,1600,0.0
2010-07-07,VS,1600,0.0
2010-07-07,U5,1600,0.0
2010-07-07,DP,1600,0.0
2010-07-07,DG,1600,0.0
2010-07-07,CU,1600,0.0
2010-07-06,ZB,1600,0.0
2010-07-06,Z9,1600,0.0
2010-07-06,Z8,1600,0.0
2010-07-06,Z7,1600,0.0
2010-07-06,Z6,1600,0.0
2010-07-06,Z5,1600,0.0
2010-07-06,Z4,1600,0.0
2010-07-06,Z3,1600,0.0
2010-07-06,Z2,1600,0.0
2010-07-06,Z1,1600,0.0
2010-07-06,XH,1600,0.0
2010-07-06,VS,1600,0.0
2010-07-06,U5,1600,0.0
2010-07-06,DP,1600,0.0
2010-07-06,DG,1600,0.0
2010-07-06,CU,1600,0.0
2010-07-05,ZB,1600,0.0
2010-07-05,Z9,1600,0.0
2010-07-05,Z8,1600,0.0
2010-07-05,Z7,1600,0.0
2010-07-05,Z6,1600,0.0
2010-07-05,Z5,1600,0.0
2010-07-05,Z4,1600,0.0
2010-07-05,Z3,1600,0.0
2010-07-05,Z2,1600,0.0
2010-07-05,Z1,1600,0.0
2010-07-05,XH,1600,0.0
2010-07-05,VS,1600,0.0
2010-07-05,U5,1600,0.0
2010-07-05,DP,1600,0.0
2010-07-05,DG,1600,0.0
2010-07-05,CU,1600,0.0
2010-07-04,ZB,1600,0.0
2010-07-04,Z9,1600,0.0
2010-07-04,Z8,1600,0.0
2010-07-04,Z7,1600,0.0
2010-07-04,Z6,1600,0.0
2010-07-04,Z5,1600,0.0
2010-07-04,Z4,1600,0.0
2010-07-04,Z3,1600,0.0
2010-07-04,Z2,1600,0.0
2010-07-04,Z1,1600,0.0
2010-07-04,XH,1600,0.0
2010-07-04,VS,1600,0.0
2010-07-04,U5,1600,0.0
2010-07-04,DP,1600,0.0
2010-07-04,DG,1600,0.0
2010-07-04,CU,1600,0.0
2010-07-03,ZB,1600,0.0
2010-07-03,Z9,1600,0.0
2010-07-03,Z8,1600,0.0
2010-07-03,Z7,1600,0.0
2010-07-03,Z6,1600,0.0
2010-07-03,Z5,1600,0.0
2010-07-03,Z4,1600,0.0
2010-07-03,Z3,1600,0.0
2010-07-03,Z2,1600,0.0
2010-07-03,Z1,1600,0.0
2010-07-03,XH,1600,0.0
2010-07-03,VS,1600,0.0
2010-07-03,U5,1600,0.0
2010-07-03,DP,1600,0.0
2010-07-03,DG,1600,0.0
2010-07-03,CU,1600,0.0
2010-07-02,ZB,1600,0.0
2010-07-02,Z9,1600,0.0
2010-07-02,Z8,1600,0.0
2010-07-02,Z7,1600,0.0
2010-07-02,Z6,1600,0.0
2010-07-02,Z5,1600,0.0
2010-07-02,Z4,1600,0.0
2010-07-02,Z3,1600,0.0
2010-07-02,Z2,1600,0.0
2010-07-02,Z1,1600,0.0
2010-07-02,XH,1600,0.0
2010-07-02,VS,1600,0.0
2010-07-02,U5,1600,0.0
2010-07-02,DP,1600,0.0
2010-07-02,DG,1600,0.0
2010-07-02,CU,1600,0.0
2010-07-01,ZB,1600,0.0
2010-07-01,Z9,1600,0.0
2010-07-01,Z8,1600,0.0
2010-07-01,Z7,1600,0.0
2010-07-01,Z6,1600,0.0
2010-07-01,Z5,1600,0.0
2010-07-01,Z4,1600,0.0
2010-07-01,Z3,1600,0.0
2010-07-01,Z2,1600,0.0
2010-07-01,Z1,1600,0.0
2010-07-01,XH,1600,0.0
2010-07-01,VS,1600,0.0
2010-07-01,U5,1600,0.0
2010-07-01,DP,1600,0.0
2010-07-01,DG,1600,0.0
2010-07-01,CU,1600,0.0
2010-06-30,ZB,1600,0.0
2010-06-30,Z9,1600,0.0
2010-06-30,Z8,1600,0.0
2010-06-30,Z7,1600,0.0
2010-06-30,Z6,1600,0.0
2010-06-30,Z5,1600,0.0
2010-06-30,Z4,1600,0.0
2010-06-30,Z3,1600,0.0
2010-06-30,Z2,1600,0.0
2010-06-30,Z1,1600,0.0
2010-06-30,XH,1600,0.0
2010-06-30,VS,1600,0.0
2010-06-30,U5,1600,0.0
2010-06-30,DP,1600,0.0
2010-06-30,DG,1600,0.0
2010-06-30,CU,1600,0.0
2010-06-29,ZB,1600,0.0
2010-06-29,Z9,1600,0.0
2010-06-29,Z8,1600,0.0
2010-06-29,Z7,1600,0.0
2010-06-29,Z6,1600,0.0
2010-06-29,Z5,1600,0.0
2010-06-29,Z4,1600,0.0
2010-06-29,Z3,1600,0.0
2010-06-29,Z2,1600,23.0625
2010-06-29,Z1,1600,0.0
2010-06-29,XH,1600,0.0
2010-06-29,VS,1600,0.0
2010-06-29,U5,1600,0.0
2010-06-29,DP,1600,0.0
2010-06-29,DG,1600,0.0
2010-06-29,CU,1600,0.0
2010-06-28,ZB,1600,0.0
2010-06-28,Z9,1600,0.0
2010-06-28,Z8,1600,0.0
2010-06-28,Z7,1600,0.0
2010-06-28,Z6,1600,0.0
2010-06-28,Z5,1600,0.0
2010-06-28,Z4,1600,0.0
2010-06-28,Z3,1600,0.0
2010-06-28,Z2,1600,51.395833333333336
2010-06-28,Z1,1600,0.0
2010-06-28,XH,1600,0.0
2010-06-28,VS,1600,0.0
2010-06-28,U5,1600,0.0
2010-06-28,DP,1600,0.0
2010-06-28,DG,1600,0.0
2010-06-28,CU,1600,0.0
2010-06-27,ZB,1600,0.0
2010-06-27,Z9,1600,0.0
2010-06-27,Z8,1600,0.0
2010-06-27,Z7,1600,0.0
2010-06-27,Z6,1600,0.0
2010-06-27,Z5,1600,0.0
2010-06-27,Z4,1600,0.0
2010-06-27,Z3,1600,0.0
2010-06-27,Z2,1600,69.16666666666666
2010-06-27,Z1,1600,0.0
2010-06-27,XH,1600,0.0
2010-06-27,VS,1600,0.0
2010-06-27,U5,1600,0.0
2010-06-27,DP,1600,0.0
2010-06-27,DG,1600,0.0
2010-06-27,CU,1600,0.0
2010-06-26,ZB,1600,0.0
2010-06-26,Z9,1600,0.0
2010-06-26,Z8,1600,0.0
2010-06-26,Z7,1600,0.0
2010-06-26,Z6,1600,0.0
2010-06-26,Z5,1600,0.0
2010-06-26,Z4,1600,0.0
2010-06-26,Z3,1600,0.0
2010-06-26,Z2,1600,78.125
2010-06-26,Z1,1600,0.0
2010-06-26,XH,1600,0.0
2010-06-26,U5,1600,0.0
2010-06-26,DP,1600,0.0
2010-06-26,DG,1600,0.0
2010-06-26,CU,1600,0.0
2010-06-25,ZB,1600,0.0
2010-06-25,Z9,1600,0.0
2010-06-25,Z8,1600,0.0
2010-06-25,Z7,1600,0.0
2010-06-25,Z6,1600,0.0
2010-06-25,Z5,1600,0.0
2010-06-25,Z4,1600,0.0
2010-06-25,Z3,1600,0.0
2010-06-25,Z2,1600,131.3125
2010-06-25,Z1,1600,0.0
2010-06-25,XH,1600,0.0
2010-06-25,U5,1600,0.0
2010-06-25,DP,1600,0.0
2010-06-25,DG,1600,0.0
2010-06-25,CU,1600,0.0
2010-06-24,ZB,1600,0.0
2010-06-24,Z9,1600,0.0
2010-06-24,Z8,1600,0.0
2010-06-24,Z7,1600,0.0
2010-06-24,Z6,1600,0.0
2010-06-24,Z5,1600,0.0
2010-06-24,Z4,1600,0.0
2010-06-24,Z3,1600,0.0
2010-06-24,Z2,1600,226.6458333333333
2010-06-24,Z1,1600,0.0
2010-06-24,XH,1600,0.0
2010-06-24,U5,1600,0.0
2010-06-24,DP,1600,0.0
2010-06-24,DG,1600,0.0
2010-06-24,CU,1600,0.0
2010-06-23,ZB,1600,0.0
2010-06-23,Z9,1600,0.0
2010-06-23,Z8,1600,0.0
2010-06-23,Z7,1600,0.0
2010-06-23,Z6,1600,0.0
2010-06-23,Z5,1600,0.0
2010-06-23,Z4,1600,0.0
2010-06-23,Z3,1600,0.0
2010-06-23,Z2,1600,336.875
2010-06-23,Z1,1600,0.0
2010-06-23,XH,1600,0.0
2010-06-23,U5,1600,0.0
2010-06-23,DP,1600,0.0
2010-06-23,DG,1600,0.0
2010-06-23,CU,1600,0.0
2010-06-22,ZB,1600,0.0
2010-06-22,Z9,1600,0.0
2010-06-22,Z8,1600,0.0
2010-06-22,Z7,1600,0.0
2010-06-22,Z6,1600,0.0
2010-06-22,Z5,1600,0.0
2010-06-22,Z4,1600,0.0
2010-06-22,Z3,1600,0.0
2010-06-22,Z2,1600,429.77083333333337
2010-06-22,Z1,1600,0.0
2010-06-22,XH,1600,0.0
2010-06-22,U5,1600,0.0
2010-06-22,DP,1600,0.0
2010-06-22,DG,1600,0.0
2010-06-22,CU,1600,0.0
2010-06-21,ZB,1600,0.0
2010-06-21,Z9,1600,0.0
2010-06-21,Z8,1600,0.0
2010-06-21,Z7,1600,2.6875
2010-06-21,Z6,1600,25.70833333333333
2010-06-21,Z5,1600,30.1875
2010-06-21,Z4,1600,0.0
2010-06-21,Z3,1600,0.0
2010-06-21,Z2,1600,499.375
2010-06-21,Z1,1600,3.333333333333333
2010-06-21,XH,1600,0.0
2010-06-21,U5,1600,0.0
2010-06-21,DP,1600,0.0
2010-06-21,DG,1600,0.0
2010-06-21,CU,1600,0.0
2010-06-20,ZB,1600,0.0
2010-06-20,Z9,1600,0.0
2010-06-20,Z8,1600,0.0
2010-06-20,Z7,1600,17.916666666666668
2010-06-20,Z6,1600,35.08333333333333
2010-06-20,Z5,1600,77.04166666666667
2010-06-20,Z4,1600,3.104166666666667
2010-06-20,Z3,1600,6.041666666666667
2010-06-20,Z2,1600,524.5625
2010-06-20,Z1,1600,20.375
2010-06-20,XH,1600,0.0
2010-06-20,U5,1600,0.0
2010-06-20,DP,1600,0.0
2010-06-20,DG,1600,0.0
2010-06-20,CU,1600,0.0
2010-06-19,ZB,1600,0.0
2010-06-19,Z9,1600,0.0
2010-06-19,Z8,1600,0.0
2010-06-19,Z7,1600,0.0
2010-06-19,Z6,1600,3.541666666666667
2010-06-19,Z5,1600,5.645833333333333
2010-06-19,Z4,1600,0.0
2010-06-19,Z3,1600,0.0
2010-06-19,Z2,1600,547.9583333333334
2010-06-19,Z1,1600,0.0
2010-06-19,XH,1600,0.0
2010-06-19,U5,1600,0.0
2010-06-19,DP,1600,0.0
2010-06-19,DG,1600,0.0
2010-06-19,CU,1600,0.0
2010-06-18,ZB,1600,0.0
2010-06-18,Z9,1600,0.0
2010-06-18,Z8,1600,0.0
2010-06-18,Z7,1600,0.0
2010-06-18,Z6,1600,0.0
2010-06-18,Z5,1600,0.0
2010-06-18,Z4,1600,0.0
2010-06-18,Z3,1600,0.0
2010-06-18,Z2,1600,581.8125
2010-06-18,Z1,1600,0.0
2010-06-18,XH,1600,0.0
2010-06-18,U5,1600,0.0
2010-06-18,DP,1600,0.0
2010-06-18,DG,1600,0.0
2010-06-18,CU,1600,0.0
2010-06-17,ZB,1600,0.0
2010-06-17,Z9,1600,0.0
2010-06-17,Z8,1600,0.0
2010-06-17,Z7,1600,19.875
2010-06-17,Z6,1600,0.0
2010-06-17,Z5,1600,0.0
2010-06-17,Z4,1600,0.0
2010-06-17,Z3,1600,0.0
2010-06-17,Z2,1600,612.0625
2010-06-17,Z1,1600,0.0
2010-06-17,XH,1600,0.0
2010-06-17,U5,1600,0.0
2010-06-17,DP,1600,0.0
2010-06-17,DG,1600,0.0
2010-06-17,CU,1600,0.0
2010-06-16,ZB,1600,9.895833333333332
2010-06-16,Z9,1600,0.0
2010-06-16,Z8,1600,0.0
2010-06-16,Z7,1600,55.020833333333336
2010-06-16,Z6,1600,7.5
2010-06-16,Z5,1600,3.770833333333333
2010-06-16,Z4,1600,0.0
2010-06-16,Z3,1600,0.0
2010-06-16,Z2,1600,610.2708333333334
2010-06-16,Z1,1600,0.0
2010-06-16,XH,1600,0.0
2010-06-16,U5,1600,0.0
2010-06-16,DP,1600,0.0
2010-06-16,DG,1600,0.0
2010-06-16,CU,1600,0.0
2010-06-15,ZB,1600,45.145833333333336
2010-06-15,Z9,1600,0.0
2010-06-15,Z8,1600,0.0
2010-06-15,Z7,1600,52.25806451612903
2010-06-15,Z6,1600,31.604166666666668
2010-06-15,Z5,1600,29.416666666666668
2010-06-15,Z4,1600,8.625
2010-06-15,Z3,1600,0.0
2010-06-15,Z2,1600,607.2916666666666
2010-06-15,Z1,1600,7.333333333333333
2010-06-15,XH,1600,0.0
2010-06-15,U5,1600,0.0
2010-06-15,DP,1600,0.0
2010-06-15,DG,1600,0.0
2010-06-15,CU,1600,0.0
2010-06-14,ZB,1600,18.4375
2010-06-14,Z9,1600,0.0
2010-06-14,Z8,1600,0.0
2010-06-14,Z6,1600,24.125
2010-06-14,Z5,1600,19.625
2010-06-14,Z4,1600,8.6875
2010-06-14,Z3,1600,0.0
2010-06-14,Z2,1600,608.6041666666666
2010-06-14,Z1,1600,5.583333333333333
2010-06-14,XH,1600,0.0
2010-06-14,VS,1600,0.0
2010-06-14,U5,1600,0.0
2010-06-14,DP,1600,0.0
2010-06-14,DG,1600,0.0
2010-06-14,CU,1600,0.0
2010-06-13,ZB,1600,0.0
2010-06-13,Z9,1600,0.0
2010-06-13,Z8,1600,0.0
2010-06-13,Z6,1600,0.0
2010-06-13,Z5,1600,0.0
2010-06-13,Z4,1600,0.0
2010-06-13,Z3,1600,0.0
2010-06-13,Z2,1600,617.0833333333334
2010-06-13,Z1,1600,0.0
2010-06-13,XH,1600,0.0
2010-06-13,VS,1600,0.0
2010-06-13,U5,1600,0.0
2010-06-13,DP,1600,0.0
2010-06-13,DG,1600,0.0
2010-06-13,CU,1600,0.0
2010-06-12,ZB,1600,23.3125
2010-06-12,Z9,1600,0.0
2010-06-12,Z8,1600,12.270833333333332
2010-06-12,Z7,1600,18.70833333333333
2010-06-12,Z6,1600,0.0
2010-06-12,Z5,1600,6.979166666666667
2010-06-12,Z4,1600,0.0
2010-06-12,Z3,1600,0.0
2010-06-12,Z2,1600,642.6041666666666
2010-06-12,Z1,1600,0.0
2010-06-12,XH,1600,0.0
2010-06-12,VS,1600,0.0
2010-06-12,U5,1600,0.0
2010-06-12,DP,1600,0.0
2010-06-12,DG,1600,0.0
2010-06-12,CU,1600,0.0
2010-06-11,ZB,1600,19.354166666666668
2010-06-11,Z9,1600,0.0
2010-06-11,Z8,1600,12.604166666666668
2010-06-11,Z7,1600,22.95833333333333
2010-06-11,Z6,1600,0.0
2010-06-11,Z5,1600,12.0625
2010-06-11,Z4,1600,0.0
2010-06-11,Z3,1600,0.0
2010-06-11,Z2,1600,644.2708333333334
2010-06-11,Z1,1600,0.0
2010-06-11,XH,1600,0.0
2010-06-11,VS,1600,0.0
2010-06-11,U5,1600,0.0
2010-06-11,DP,1600,0.0
2010-06-11,DG,1600,0.0
2010-06-11,CU,1600,0.0
2010-06-10,ZB,1600,0.0
2010-06-10,Z9,1600,0.0
2010-06-10,Z8,1600,0.0
2010-06-10,Z7,1600,0.0
2010-06-10,Z6,1600,0.0
2010-06-10,Z5,1600,0.0
2010-06-10,Z4,1600,0.0
2010-06-10,Z3,1600,0.0
2010-06-10,Z2,1600,631.4166666666666
2010-06-10,Z1,1600,0.0
2010-06-10,XH,1600,0.0
2010-06-10,VS,1600,0.0
2010-06-10,U5,1600,0.0
2010-06-10,DP,1600,0.0
2010-06-10,DG,1600,0.0
2010-06-10,CU,1600,0.0
2010-06-09,ZB,1600,0.0
2010-06-09,Z9,1600,0.0
2010-06-09,Z8,1600,0.0
2010-06-09,Z7,1600,0.0
2010-06-09,Z6,1600,0.0
2010-06-09,Z5,1600,0.0
2010-06-09,Z4,1600,0.0
2010-06-09,Z3,1600,0.0
2010-06-09,Z2,1600,671.0625
2010-06-09,Z1,1600,0.0
2010-06-09,XH,1600,0.0
2010-06-09,VS,1600,0.0
2010-06-09,U5,1600,0.0
2010-06-09,DP,1600,0.0
2010-06-09,DG,1600,0.0
2010-06-09,CU,1600,0.0
2010-06-08,ZB,1600,0.0
2010-06-08,Z9,1600,0.0
2010-06-08,Z8,1600,0.0
2010-06-08,Z7,1600,0.0
2010-06-08,Z6,1600,0.0
2010-06-08,Z5,1600,0.0
2010-06-08,Z4,1600,0.0
2010-06-08,Z3,1600,0.0
2010-06-08,Z2,1600,776.1875
2010-06-08,Z1,1600,0.0
2010-06-08,XH,1600,0.0
2010-06-08,VS,1600,0.0
2010-06-08,U5,1600,0.0
2010-06-08,DP,1600,0.0
2010-06-08,DG,1600,0.0
2010-06-08,CU,1600,0.0
2010-06-07,ZB,1600,0.0
2010-06-07,Z9,1600,0.0
2010-06-07,Z8,1600,0.0
2010-06-07,Z7,1600,0.0
2010-06-07,Z6,1600,0.0
2010-06-07,Z5,1600,0.0
2010-06-07,Z4,1600,0.0
2010-06-07,Z3,1600,0.0
2010-06-07,Z2,1600,872.1875
2010-06-07,Z1,1600,0.0
2010-06-07,XH,1600,0.0
2010-06-07,VS,1600,0.0
2010-06-07,U5,1600,0.0
2010-06-07,DP,1600,0.0
2010-06-07,DG,1600,0.0
2010-06-07,CU,1600,0.0
2010-06-06,ZB,1600,0.0
2010-06-06,Z9,1600,0.0
2010-06-06,Z8,1600,0.0
2010-06-06,Z7,1600,0.0
2010-06-06,Z6,1600,0.0
2010-06-06,Z5,1600,0.0
2010-06-06,Z4,1600,0.0
2010-06-06,Z3,1600,0.0
2010-06-06,Z2,1600,926.9166666666669
2010-06-06,Z1,1600,0.0
2010-06-06,XH,1600,0.0
2010-06-06,VS,1600,0.0
2010-06-06,U5,1600,0.0
2010-06-06,DP,1600,0.0
2010-06-06,DG,1600,0.0
2010-06-06,CU,1600,0.0
2010-06-05,ZB,1600,0.0
2010-06-05,Z9,1600,0.0
2010-06-05,Z8,1600,0.0
