date,0,1,2,3,4,5,6,7,8
2000-11-21,15.86,4.04,3.09,8.76,48.81,1.16,59.27,30.43,44.32
2000-11-22,15.85,4.05,3.09,8.55,48.55,1.17,59.41,30.35,44.45
2000-11-23,15.85,4.06,3.09,8.34,48.32,1.18,59.45,30.29,44.58
2000-11-24,15.85,4.1,3.09,8.21,48.35,1.19,59.22,31.24,44.69
2000-11-25,15.85,4.1,3.1,8.08,48.6,1.19,59.18,31.7,44.8
2000-11-26,15.85,4.1,3.1,7.93,48.77,1.2,59.2,31.94,44.91
2000-11-27,15.85,4.11,3.1,7.75,48.88,1.21,58.75,32.07,45.01
2000-11-28,15.86,4.1,3.1,7.56,48.52,1.21,59.07,32.12,45.1
2000-11-29,15.86,4.09,3.1,7.36,47.95,1.22,59.43,32.14,45.19
2000-11-30,15.95,4.11,3.11,7.17,47.45,1.24,59.95,32.14,45.38
2000-12-01,16.03,4.11,3.12,6.96,46.67,1.27,60.34,32.13,45.38
2000-12-02,16.07,4.12,3.12,6.76,46.22,1.29,60.93,32.09,45.48
2000-12-03,16.12,4.12,3.13,6.57,46.36,1.32,60.82,32.05,45.57
2000-12-04,16.14,4.12,3.14,6.37,46.39,1.33,60.87,32.0,45.65
2000-12-05,16.17,4.13,3.14,6.17,46.2,1.35,60.91,31.95,45.84
2000-12-06,16.2,4.13,3.15,5.98,46.15,1.36,61.14,31.89,46.2
2000-12-07,16.21,4.14,3.15,5.8,46.31,1.38,61.05,31.87,46.57
2000-12-08,16.24,4.14,3.16,5.68,46.51,1.39,60.75,32.12,46.93
2000-12-09,16.26,4.15,3.16,5.47,46.75,1.41,60.59,32.36,47.28
2000-12-10,16.27,4.15,3.16,5.3,46.96,1.42,60.43,32.55,47.62
2000-12-11,16.29,4.15,3.15,5.13,46.93,1.43,60.15,32.59,47.93
2000-12-12,16.29,4.16,3.16,4.95,46.02,1.44,60.7,32.63,48.25
2000-12-13,16.29,4.16,3.15,4.77,45.36,1.45,61.77,32.63,48.48
2000-12-14,16.29,4.17,3.15,4.58,44.71,1.46,62.45,32.6,48.72
2000-12-15,16.3,4.17,3.14,4.41,44.26,1.47,62.73,32.58,48.96
2000-12-16,16.31,4.17,3.13,4.22,43.67,1.47,63.47,32.52,49.16
2000-12-17,16.31,4.18,3.13,4.02,43.34,1.48,63.66,32.47,49.32
2000-12-18,16.31,4.17,3.12,3.81,43.11,1.49,63.73,32.43,49.51
2000-12-19,16.31,4.17,3.11,3.61,42.82,1.5,63.83,32.36,49.71
2000-12-20,16.31,4.16,3.1,3.41,42.45,1.5,64.07,32.29,49.91
2000-12-21,16.34,4.16,3.1,3.21,42.31,1.51,64.24,32.22,50.11
2000-12-22,16.84,4.18,3.1,3.0,42.86,1.52,64.43,32.17,50.23
2000-12-23,26.38,4.29,3.1,2.83,52.2,1.56,67.04,33.24,50.51
2000-12-24,35.38,4.53,3.14,2.83,67.66,1.63,70.84,38.76,50.69
2000-12-25,37.68,4.95,3.22,3.03,79.63,1.82,72.18,44.11,50.88
2000-12-26,38.88,5.0,3.3,3.12,86.62,1.95,72.08,46.83,51.06
2000-12-27,39.56,5.0,3.35,3.13,89.33,2.02,73.21,48.23,51.25
2000-12-28,40.06,4.93,3.39,3.1,91.05,2.07,74.65,49.11,51.42
2000-12-29,40.42,4.86,3.42,3.03,92.21,2.12,75.28,49.74,51.61
2000-12-30,40.7,4.78,3.44,2.93,92.69,2.17,76.2,50.21,51.73
2000-12-31,40.88,4.71,3.47,2.82,93.22,2.21,77.47,50.57,51.84
2001-01-01,41.06,4.63,3.48,2.69,94.1,2.24,77.61,50.87,51.92
2001-01-02,41.21,4.56,3.5,2.56,94.43,2.27,77.82,51.09,52.01
2001-01-03,41.37,4.53,3.5,2.43,93.33,2.3,79.51,51.35,53.02
2001-01-04,41.5,4.5,3.5,2.29,92.74,2.32,81.02,51.63,54.04
2001-01-05,41.6,4.5,3.5,2.16,92.02,2.34,82.38,51.86,55.57
2001-01-06,41.73,4.5,3.5,2.13,91.76,2.37,83.45,52.07,57.1
2001-01-07,41.84,4.51,3.49,2.17,92.37,2.38,83.84,53.05,57.76
2001-01-08,41.94,4.51,3.49,2.22,93.04,2.4,84.06,53.98,58.27
2001-01-09,42.02,4.51,3.49,2.26,93.16,2.42,85.39,54.73,58.71
2001-01-10,42.13,4.52,3.49,2.29,92.36,2.44,86.76,55.26,59.08
2001-01-11,42.13,4.52,3.5,2.34,91.15,2.45,88.9,55.68,59.43
2001-01-12,42.2,4.52,3.5,2.38,90.12,2.46,90.47,56.02,59.69
2001-01-13,42.47,4.53,3.51,2.45,88.94,2.48,92.29,56.56,59.98
2001-01-14,42.89,4.53,3.51,2.52,87.89,2.49,94.1,56.75,60.21
2001-01-15,43.59,4.55,3.53,2.59,87.14,2.5,96.0,57.53,60.45
2001-01-16,45.08,4.56,3.54,2.67,87.69,2.52,98.57,58.27,60.69
2001-01-17,47.39,4.56,3.55,2.77,89.19,2.53,100.82,59.06,60.94
2001-01-18,48.4,4.57,3.55,2.84,90.5,2.54,102.04,59.73,61.2
2001-01-19,48.32,4.57,3.56,2.9,91.31,2.56,103.49,60.31,61.46
2001-01-20,48.03,4.57,3.57,2.94,91.85,2.57,104.42,60.76,61.65
2001-01-21,47.54,4.58,3.57,2.96,92.51,2.58,105.71,61.15,61.84
2001-01-22,47.0,4.57,3.58,2.99,93.53,2.59,105.97,61.44,62.04
2001-01-23,46.34,4.57,3.59,3.01,94.02,2.6,106.23,61.73,62.23
2001-01-24,45.89,4.56,3.6,3.01,94.14,2.61,107.11,62.0,62.47
2001-01-25,45.78,4.57,3.61,3.03,94.15,2.62,108.07,62.27,62.72
2001-01-26,45.67,4.57,3.61,3.03,94.04,2.63,109.27,62.57,62.99
2001-01-27,45.52,4.58,3.62,3.03,93.65,2.64,110.41,62.84,63.26
2001-01-28,45.33,4.58,3.63,3.03,93.74,2.65,111.83,63.06,63.51
2001-01-29,45.24,4.58,3.65,3.04,94.02,2.66,112.11,63.34,63.8
2001-01-30,45.16,4.59,3.65,3.07,93.65,2.67,113.28,63.54,64.15
2001-01-31,44.99,4.59,3.65,3.07,93.15,2.67,114.46,63.64,64.4
2001-02-01,44.83,4.59,3.65,3.07,92.53,2.68,115.79,63.74,64.65
2001-02-02,44.66,4.59,3.66,3.01,91.85,2.69,117.06,63.84,64.93
2001-02-03,44.47,4.59,3.67,2.96,91.21,2.7,118.39,63.91,65.18
2001-02-04,44.25,4.6,3.67,2.91,91.05,2.7,119.43,63.99,65.41
2001-02-05,44.05,4.6,3.68,2.81,90.88,2.71,119.47,64.06,65.61
2001-02-06,43.92,4.59,3.69,2.72,90.33,2.72,120.45,64.09,65.79
2001-02-07,43.83,4.58,3.62,2.66,89.88,2.73,121.48,64.14,65.97
2001-02-08,43.78,4.58,3.71,2.65,89.66,2.73,122.18,64.21,66.17
2001-02-09,43.73,4.58,3.72,2.67,89.46,2.74,122.73,64.24,66.33
2001-02-10,43.64,4.59,3.72,2.68,89.55,2.75,123.06,64.26,66.48
2001-02-11,43.56,4.59,3.72,2.69,89.83,2.75,122.8,64.29,66.63
2001-02-12,43.46,4.59,3.72,2.7,89.9,2.76,122.92,64.31,66.81
2001-02-13,43.54,4.6,3.73,2.71,87.49,2.77,122.99,64.34,67.0
2001-02-14,43.62,4.62,3.73,2.72,90.17,2.77,123.14,64.39,67.18
2001-02-15,43.75,4.65,3.73,2.73,91.03,2.78,123.73,64.44,67.36
2001-02-16,43.86,4.66,3.74,2.72,91.87,2.79,124.33,64.51,67.54
2001-02-17,43.97,4.67,3.75,2.66,92.33,2.79,124.7,64.54,67.75
2001-02-18,44.08,4.67,3.76,2.62,92.52,2.8,125.08,64.56,67.96
2001-02-19,44.16,4.67,3.76,2.58,92.71,2.8,125.57,64.56,68.04
2001-02-20,44.25,4.67,3.76,2.54,93.06,2.81,125.64,64.56,68.06
2001-02-21,44.3,4.68,3.76,2.51,93.24,2.82,125.98,64.56,68.11
2001-02-22,44.38,4.68,3.76,2.47,93.37,2.82,126.06,64.54,68.17
2001-02-23,44.47,4.68,3.76,2.46,93.38,2.83,126.25,64.56,68.24
2001-02-24,44.52,4.69,3.77,2.46,93.49,2.83,126.59,64.59,68.32
2001-02-25,44.58,4.69,3.77,2.46,93.79,2.84,126.44,64.59,68.4
2001-02-26,44.63,4.7,3.77,2.46,93.93,2.84,126.21,64.59,68.51
2001-02-27,44.69,4.69,3.77,2.46,93.95,2.85,126.36,64.56,68.61
2001-02-28,44.74,4.68,3.77,2.46,93.89,2.85,126.67,64.54,68.74
2001-03-01,44.8,4.67,3.77,2.46,93.91,2.86,126.63,64.51,68.9
2001-03-02,44.85,4.67,3.77,2.46,93.96,2.87,126.85,64.51,69.06
2001-03-03,44.91,4.68,3.78,2.5,94.26,2.88,127.12,64.99,69.17
2001-03-04,44.97,4.69,3.78,2.56,94.75,2.89,126.93,65.78,69.27
2001-03-05,45.02,4.69,3.78,2.62,94.97,2.9,126.85,66.39,69.35
2001-03-06,45.08,4.7,3.79,2.67,95.03,2.91,127.31,66.93,69.43
2001-03-07,45.1,4.7,3.8,2.71,95.02,2.91,127.77,67.48,69.49
2001-03-08,45.19,4.73,3.82,2.75,95.5,2.93,128.15,68.62,69.54
2001-03-09,45.24,4.74,3.82,2.9,96.99,2.94,128.26,70.66,69.59
2001-03-10,45.36,4.75,3.82,3.0,98.37,2.95,128.49,71.95,69.64
2001-03-11,45.44,4.75,3.83,3.07,99.46,2.96,128.76,72.93,69.72
2001-03-12,45.52,4.75,3.83,3.11,100.32,2.97,128.76,73.7,69.81
2001-03-13,45.83,4.74,3.83,3.14,101.28,2.98,128.92,74.47,69.96
2001-03-14,46.23,4.73,3.83,3.17,102.25,2.99,129.19,75.19,70.34
2001-03-15,46.48,4.73,3.82,3.19,102.94,3.0,129.42,75.69,71.04
2001-03-16,46.65,4.73,3.81,3.21,103.38,3.0,130.07,76.31,71.37
2001-03-17,46.8,4.74,3.79,3.24,103.67,3.01,130.42,76.64,71.8
2001-03-18,46.88,4.74,3.78,3.27,103.77,3.02,131.51,77.04,72.19
2001-03-19,46.97,4.73,3.78,3.28,103.86,3.02,131.93,77.52,72.93
2001-03-20,47.08,4.72,3.78,3.28,103.73,3.03,132.71,77.83,74.04
2001-03-21,47.17,4.71,3.78,3.25,103.54,3.04,133.38,78.15,74.77
2001-03-22,47.22,4.71,3.78,3.19,103.56,3.05,134.36,78.52,75.45
2001-03-23,47.31,4.71,3.78,3.28,103.88,3.05,134.4,79.0,75.96
2001-03-24,47.37,4.71,3.78,4.22,103.82,3.06,135.43,79.47,76.45
2001-03-25,47.42,4.71,3.78,5.2,103.99,3.07,136.14,79.84,77.0
2001-03-26,47.62,4.71,3.78,5.93,104.01,3.07,136.26,80.04,77.43
2001-03-27,47.8,4.7,3.78,6.35,103.39,3.08,136.98,80.33,77.78
2001-03-28,48.03,4.68,3.78,6.7,101.9,3.08,139.22,80.6,78.1
2001-03-29,48.23,4.68,3.78,7.01,100.51,3.08,140.83,80.8,78.45
2001-03-30,48.43,4.68,3.78,7.3,99.02,3.08,142.97,80.95,78.75
2001-03-31,48.61,4.68,3.78,7.38,98.45,3.09,144.48,81.09,79.04
2001-04-01,48.78,4.69,3.78,7.54,98.65,3.09,144.6,81.21,79.37
2001-04-02,48.78,4.68,3.78,7.7,97.7,3.09,144.68,81.27,79.66
2001-04-03,48.78,4.67,3.78,7.87,95.99,3.1,146.94,81.35,79.81
2001-04-04,48.84,4.65,3.78,8.07,94.46,3.1,148.42,81.47,78.89
2001-04-05,48.9,4.65,3.78,8.28,92.89,3.11,150.32,81.53,78.04
2001-04-06,49.01,4.66,3.78,8.48,91.74,3.11,151.48,81.56,77.55
2001-04-07,49.13,4.66,3.78,8.69,90.81,3.12,152.86,81.59,77.38
2001-04-08,49.22,4.66,3.78,8.89,90.77,3.12,153.44,81.62,77.23
2001-04-09,49.25,4.65,3.78,9.09,90.07,3.12,152.94,81.71,77.06
2001-04-10,49.28,4.64,3.78,9.29,89.36,3.13,154.24,81.71,76.88
2001-04-11,49.28,4.62,3.77,9.51,88.66,3.13,154.95,81.65,76.93
2001-04-12,49.31,4.62,3.77,9.72,88.33,3.14,156.38,81.56,76.97
2001-04-13,49.31,4.62,3.77,9.93,88.32,3.14,156.8,81.44,76.97
2001-04-14,49.34,4.61,3.77,10.14,88.17,3.14,156.13,81.3,76.91
2001-04-15,49.37,4.61,3.76,10.35,88.48,3.14,155.71,81.21,76.82
2001-04-16,49.4,4.61,3.74,10.55,88.55,3.14,155.5,81.09,76.68
2001-04-17,49.4,4.61,3.72,10.76,88.46,3.14,155.12,80.95,76.57
2001-04-18,49.37,4.6,3.72,10.97,88.28,3.15,155.12,80.86,76.45
2001-04-19,49.37,4.58,3.72,11.18,88.01,3.15,155.08,80.71,76.36
2001-04-20,49.37,4.58,3.72,11.39,87.54,3.15,155.12,80.65,76.19
2001-04-21,49.34,4.58,3.72,11.6,87.43,3.16,155.71,80.57,76.05
2001-04-22,49.34,4.58,3.71,11.81,87.86,3.16,155.16,80.42,75.88
2001-04-23,49.34,4.58,3.71,12.01,88.08,3.16,154.61,80.33,75.74
2001-04-24,49.37,4.57,3.71,12.22,88.19,3.16,154.49,80.16,75.59
2001-04-25,49.43,4.58,3.7,12.43,88.15,3.16,154.03,79.96,75.45
2001-04-26,49.4,4.57,3.69,12.49,88.23,3.17,153.99,79.81,75.28
2001-04-27,49.34,4.55,3.68,12.53,88.58,3.17,153.36,79.67,75.08
2001-04-28,49.28,4.56,3.68,12.62,88.85,3.17,152.9,79.58,74.94
2001-04-29,49.25,4.56,3.68,12.68,89.07,3.17,152.86,79.47,74.77
2001-04-30,49.25,4.56,3.69,12.73,89.42,3.19,152.82,79.35,74.63
2001-05-01,49.25,4.6,3.71,12.96,89.98,3.24,152.32,80.16,74.43
2001-05-02,49.28,4.6,3.74,13.24,90.12,3.3,152.07,80.57,74.27
2001-05-03,49.34,4.61,3.77,13.5,89.94,3.35,152.57,80.89,74.1
2001-05-04,49.43,4.61,3.78,13.8,90.35,3.38,152.69,81.15,73.93
2001-05-05,49.49,4.62,3.79,14.13,90.99,3.4,152.4,81.35,73.76
2001-05-06,49.51,4.62,3.81,14.44,91.81,3.41,151.94,81.47,73.57
2001-05-07,49.54,4.62,3.82,14.73,92.46,3.43,151.44,81.62,73.54
2001-05-08,49.54,4.6,3.83,15.01,92.94,3.44,150.86,81.71,73.51
2001-05-09,49.54,4.58,3.83,15.31,93.33,3.45,150.82,81.76,73.6
2001-05-10,49.54,4.58,3.84,15.6,93.7,3.47,150.65,81.88,73.6
2001-05-11,49.54,4.59,3.84,15.86,94.11,3.49,150.53,82.0,73.62
2001-05-12,49.49,4.59,3.88,16.15,94.79,3.5,150.4,82.21,74.07
2001-05-13,49.49,4.59,3.89,16.44,95.3,3.51,150.11,82.41,74.07
2001-05-14,49.49,4.58,3.9,16.72,95.72,3.52,149.82,82.65,74.04
2001-05-15,49.46,4.57,3.9,16.98,96.23,3.53,149.49,82.8,73.99
2001-05-16,49.43,4.55,3.91,17.25,96.32,3.54,149.33,82.95,73.87
2001-05-17,49.34,4.54,3.92,17.53,96.46,3.55,149.08,83.03,73.74
2001-05-18,49.25,4.56,3.92,17.78,96.72,3.56,148.62,83.15,73.57
2001-05-19,49.28,4.57,3.92,18.05,96.99,3.56,148.25,83.24,73.4
2001-05-20,49.25,4.57,3.92,18.33,96.94,3.57,148.54,83.27,73.29
2001-05-21,49.25,4.56,3.92,18.58,96.82,3.58,148.13,83.3,73.15
2001-05-22,49.22,4.54,3.92,18.87,96.66,3.59,148.42,83.3,73.01
2001-05-23,49.22,4.52,3.92,19.14,97.22,3.6,148.21,83.27,72.9
2001-05-24,49.25,4.51,3.92,19.35,98.52,3.62,148.01,83.3,72.82
2001-05-25,49.4,4.51,3.93,19.93,100.03,3.63,147.8,83.69,72.76
2001-05-26,49.49,4.51,3.93,20.32,100.77,3.65,147.84,83.99,72.65
2001-05-27,49.46,4.51,3.94,20.66,100.95,3.66,147.92,84.23,72.54
2001-05-28,49.46,4.5,3.94,20.95,100.99,3.66,148.09,84.26,72.41
2001-05-29,49.25,4.48,3.93,21.23,100.74,3.67,148.25,84.32,72.27
2001-05-30,49.19,4.45,3.92,21.48,100.09,3.68,148.54,84.32,72.1
2001-05-31,49.01,4.44,3.92,21.71,99.56,3.68,149.0,84.29,71.91
2001-06-01,48.84,4.44,3.92,21.81,99.54,3.69,148.54,84.62,71.69
2001-06-02,48.61,4.44,3.92,21.81,99.69,3.69,148.25,84.74,71.48
2001-06-03,48.37,4.43,3.91,21.79,100.27,3.69,147.1,84.74,71.48
2001-06-04,48.11,4.42,3.91,21.76,100.36,3.7,145.95,84.74,71.45
2001-06-05,47.91,4.4,3.9,21.74,100.17,3.7,145.83,84.68,71.56
2001-06-06,47.6,4.38,3.89,21.71,100.16,3.7,145.01,84.59,71.53
2001-06-07,47.34,4.37,3.88,21.63,99.53,3.71,144.56,84.47,71.42
2001-06-08,47.08,4.36,3.88,21.53,98.4,3.71,145.17,84.35,71.29
2001-06-09,46.85,4.36,3.88,21.35,98.06,3.71,145.01,84.29,71.15
2001-06-10,46.6,4.36,3.87,21.19,98.16,3.72,144.23,84.26,71.01
2001-06-11,46.34,4.36,3.86,21.02,98.3,3.72,143.58,84.2,70.8
2001-06-12,46.06,4.34,3.84,20.86,98.21,3.72,143.01,84.11,70.74
2001-06-13,45.75,4.32,3.83,20.69,98.0,3.73,142.69,84.02,70.66
2001-06-14,45.44,4.31,3.83,20.52,97.9,3.73,142.44,83.93,70.56
2001-06-15,45.13,4.3,3.83,20.35,97.59,3.73,142.2,83.84,70.45
2001-06-16,44.83,4.29,3.82,20.13,97.17,3.73,142.4,83.69,70.37
2001-06-17,44.58,4.29,3.8,19.89,97.21,3.73,141.63,83.57,70.29
2001-06-18,44.38,4.27,3.78,19.63,95.38,3.73,140.62,83.45,70.23
2001-06-19,44.05,4.25,3.78,19.4,96.72,3.73,139.42,83.3,70.15
2001-06-20,43.67,4.23,3.77,19.18,96.86,3.73,138.17,83.18,70.02
2001-06-21,43.32,4.22,3.77,18.93,97.01,3.73,137.02,83.06,69.94
2001-06-22,42.97,4.21,3.78,18.71,97.06,3.73,135.87,82.95,69.81
2001-06-23,42.6,4.21,3.8,18.44,96.85,3.73,134.84,82.77,69.67
2001-06-24,42.23,4.2,3.82,18.18,96.59,3.73,134.28,82.65,69.54
2001-06-25,41.89,4.19,3.78,17.9,96.28,3.72,133.38,82.5,69.49
2001-06-26,41.52,4.17,3.73,17.63,96.24,3.7,132.4,82.38,69.43
2001-06-27,41.16,4.15,3.52,17.42,96.07,3.69,131.27,82.15,69.35
2001-06-28,40.8,4.14,3.46,17.24,95.97,3.68,130.15,81.88,69.19
2001-06-29,40.39,4.12,3.39,17.06,96.1,3.68,128.92,81.68,69.06
2001-06-30,40.01,4.12,3.34,16.97,96.32,3.67,127.46,81.35,68.96
2001-07-01,39.63,4.12,3.29,16.9,96.46,3.66,126.25,81.03,68.85
2001-07-02,39.38,4.1,3.24,16.85,96.19,3.65,125.31,80.74,68.74
2001-07-03,39.01,4.09,3.16,16.82,96.0,3.64,124.44,80.45,68.56
2001-07-04,38.66,4.06,3.08,16.8,95.9,3.63,123.36,80.16,68.4
2001-07-05,38.31,4.05,3.0,16.8,95.66,3.63,122.47,79.87,68.27
2001-07-06,37.97,4.04,2.92,16.81,95.21,3.63,121.84,79.55,68.17
2001-07-07,37.61,4.03,2.86,16.81,94.99,3.62,121.22,79.26,68.06
2001-07-08,37.27,4.03,2.81,16.84,95.06,3.61,120.12,78.95,67.93
2001-07-09,36.93,4.02,2.76,16.87,94.52,3.6,119.54,78.66,67.77
2001-07-10,36.6,3.99,2.5,16.93,93.83,3.61,119.14,78.4,67.59
2001-07-11,36.24,3.97,2.5,16.95,92.98,3.61,118.75,78.12,67.33
2001-07-12,35.89,3.97,2.29,16.97,91.9,3.61,118.67,77.83,67.07
2001-07-13,35.54,3.95,2.65,16.99,90.92,3.61,118.64,77.52,66.79
2001-07-14,35.19,3.95,2.63,17.02,90.28,3.61,118.32,77.18,66.48
2001-07-15,35.0,3.99,2.6,17.07,90.26,3.61,117.85,77.26,66.17
2001-07-16,34.87,4.01,2.58,17.12,90.85,3.61,117.35,77.35,65.84
2001-07-17,34.75,4.06,2.56,17.16,91.14,3.61,117.21,77.15,65.54
2001-07-18,34.61,4.06,2.55,17.19,91.39,3.61,116.92,76.93,65.31
2001-07-19,34.45,4.06,2.54,17.21,92.13,3.62,115.75,76.64,65.06
2001-07-20,34.34,4.17,2.53,17.26,93.02,3.62,114.6,76.42,64.78
2001-07-21,34.22,4.17,2.51,17.28,93.71,3.62,113.55,76.19,64.48
2001-07-22,34.16,4.17,2.49,17.31,94.24,3.62,112.52,76.0,64.18
2001-07-23,34.04,4.17,2.47,17.34,94.52,3.62,111.63,75.77,63.85
2001-07-24,33.75,4.15,2.4,17.36,94.64,3.62,110.44,75.55,63.51
2001-07-25,33.46,4.13,2.31,17.37,95.32,3.62,109.1,75.3,63.16
2001-07-26,33.12,4.13,2.21,17.39,95.69,3.62,107.9,75.08,63.16
2001-07-27,32.75,4.11,2.12,17.41,96.02,3.62,106.56,74.85,62.94
2001-07-28,32.35,4.11,2.06,17.43,96.36,3.62,105.35,74.61,62.65
2001-07-29,32.05,4.11,2.0,17.44,96.68,3.62,103.94,74.36,62.35
2001-07-30,31.68,4.1,1.94,17.45,96.8,3.62,103.08,74.14,62.04
2001-07-31,31.31,4.08,1.71,17.48,96.43,3.61,102.29,73.92,61.72
2001-08-01,30.95,4.01,1.85,17.49,95.87,3.61,102.01,73.67,61.41
2001-08-02,30.57,4.01,1.78,17.51,95.26,3.6,101.38,73.42,61.12
2001-08-03,30.19,4.0,1.72,17.52,94.57,3.6,100.88,73.2,60.81
2001-08-04,29.84,3.99,1.67,17.53,94.14,3.6,100.42,72.96,60.47
2001-08-05,29.49,3.99,1.63,17.54,94.21,3.6,99.46,72.71,60.14
2001-08-06,29.14,3.98,1.59,17.55,94.02,3.6,98.39,72.49,59.83
2001-08-07,28.77,3.95,1.62,17.56,93.08,3.43,98.15,72.22,59.48
2001-08-08,28.4,3.92,1.7,17.57,92.04,3.25,98.48,72.03,59.18
2001-08-09,28.08,3.92,1.78,17.59,91.22,3.04,98.36,71.79,58.85
2001-08-10,27.72,3.91,1.86,17.61,90.32,2.82,98.15,71.57,58.55
2001-08-11,27.38,3.9,1.96,17.62,89.55,2.63,98.27,71.31,58.2
2001-08-12,27.08,3.9,2.1,17.63,89.37,2.45,97.66,71.09,57.93
2001-08-13,26.8,3.89,2.25,17.64,88.72,2.26,97.18,70.88,57.51
2001-08-14,26.5,3.87,2.36,17.65,87.61,2.07,97.72,70.69,57.15
2001-08-15,26.18,3.86,2.46,17.67,87.08,1.89,97.66,70.4,56.85
2001-08-16,25.89,3.84,2.57,17.68,86.37,1.74,96.87,70.18,56.54
2001-08-17,25.56,3.83,2.68,17.71,85.51,1.6,96.94,69.94,56.18
2001-08-18,24.98,3.83,2.68,17.72,85.03,1.59,96.78,69.7,55.84
2001-08-19,24.81,3.83,2.66,17.74,84.89,1.59,96.18,69.63,55.51
2001-08-20,24.65,3.82,2.61,17.74,84.53,1.59,95.47,69.47,55.18
2001-08-21,24.56,3.79,2.49,17.76,83.91,1.59,95.2,69.2,54.82
2001-08-22,24.32,3.77,2.39,17.76,82.97,1.59,95.23,68.99,54.5
2001-08-23,24.08,3.77,2.3,17.77,81.87,1.59,95.11,68.73,54.17
2001-08-24,23.85,3.76,2.21,17.78,80.76,1.59,95.14,68.52,53.82
2001-08-25,23.61,3.76,2.16,17.78,79.88,1.58,95.17,68.31,53.6
2001-08-26,23.43,3.76,2.12,17.79,79.65,1.57,94.46,68.08,53.26
2001-08-27,23.23,3.51,2.07,17.79,78.93,1.56,93.61,67.84,52.9
2001-08-28,23.05,3.73,1.96,17.79,77.8,1.56,93.81,67.61,52.58
2001-08-29,22.85,3.71,1.88,17.8,76.59,1.56,93.78,67.37,52.26
2001-08-30,22.65,3.71,1.83,17.79,76.0,1.56,93.9,67.14,52.01
2001-08-31,22.46,3.71,1.77,17.73,74.53,1.56,94.05,67.09,51.75
2001-09-01,22.28,3.71,1.73,17.65,73.74,1.56,94.11,66.88,51.5
2001-09-02,22.12,3.71,1.7,17.59,73.3,1.56,93.78,66.68,51.21
2001-09-03,22.0,3.7,1.67,17.51,72.5,1.56,93.52,66.45,50.86
2001-09-04,21.98,3.69,1.65,17.45,71.62,1.56,93.96,66.27,50.51
2001-09-05,21.88,3.67,1.63,17.38,71.39,1.56,94.08,66.06,50.18
2001-09-06,21.76,3.67,1.61,17.29,71.0,1.56,93.69,65.86,49.87
2001-09-07,21.65,3.67,1.6,17.25,70.41,1.56,93.72,65.63,49.59
2001-09-08,21.57,3.68,1.59,17.17,69.89,1.56,93.11,65.4,49.31
2001-09-09,21.47,3.68,1.59,17.1,69.43,1.56,93.11,65.17,48.98
2001-09-10,21.37,3.67,1.58,17.04,68.75,1.56,92.93,64.94,48.62
2001-09-11,21.27,3.67,1.57,16.96,68.19,1.56,92.67,64.69,48.42
2001-09-12,21.17,3.66,1.57,16.9,67.47,1.56,92.73,64.46,48.13
2001-09-13,21.07,3.64,1.59,16.82,66.76,1.56,92.79,64.19,47.79
2001-09-14,20.95,3.64,1.49,16.76,66.05,1.56,92.87,63.99,47.5
2001-09-15,20.84,3.64,1.48,16.69,65.3,1.56,92.87,63.74,47.24
2001-09-16,20.74,3.64,1.47,16.61,64.87,1.56,92.64,63.51,46.95
2001-09-17,20.64,3.64,1.45,16.54,64.07,1.56,92.29,63.26,46.64
2001-09-18,20.51,3.63,1.43,16.48,63.82,1.56,92.29,63.01,46.34
2001-09-19,20.38,3.61,1.42,16.4,63.47,1.56,91.68,62.77,46.01
2001-09-20,20.31,3.61,1.4,16.33,62.62,1.56,91.97,62.54,45.71
2001-09-21,20.2,3.62,1.36,16.25,62.18,1.57,91.71,62.3,45.44
2001-09-22,20.14,3.63,1.33,16.14,61.78,1.57,91.62,62.1,45.1
2001-09-23,20.07,3.73,1.34,16.07,61.83,1.58,91.39,61.9,44.75
2001-09-24,20.06,3.73,1.34,15.96,61.73,1.58,91.02,61.71,44.39
2001-09-25,19.99,3.73,1.34,15.85,61.55,1.59,90.79,61.46,44.08
2001-09-26,19.96,3.73,1.33,15.73,61.25,1.59,90.61,61.25,43.79
2001-09-27,19.94,3.74,1.31,15.62,60.79,1.59,90.47,61.0,43.44
2001-09-28,19.85,3.74,1.3,15.51,60.42,1.59,90.41,60.76,43.11
2001-09-29,19.81,3.77,1.3,15.41,60.16,1.6,90.21,60.52,42.79
2001-09-30,19.78,3.81,1.29,15.3,59.84,1.6,89.84,60.3,42.45
2001-10-01,19.77,3.82,1.28,15.2,59.56,1.6,89.61,60.06,42.11
2001-10-02,19.72,3.82,1.28,15.09,59.28,1.6,89.44,59.84,41.9
2001-10-03,19.69,3.82,1.28,15.02,58.95,1.6,89.16,59.6,41.68
2001-10-04,19.67,3.82,1.27,14.96,58.63,1.61,88.82,59.37,41.54
2001-10-05,19.64,3.82,1.27,14.94,58.1,1.62,88.5,59.13,41.33
2001-10-06,19.61,3.83,1.27,14.84,57.52,1.62,88.56,58.77,41.12
2001-10-07,19.57,3.83,1.27,14.8,57.29,1.62,88.33,58.32,40.9
2001-10-08,19.54,3.82,1.26,14.74,56.83,1.62,87.88,57.85,40.67
2001-10-09,19.51,3.82,1.26,14.7,55.95,1.62,88.08,57.41,40.47
2001-10-10,19.48,3.9,1.25,14.66,55.15,1.62,88.19,57.06,40.28
2001-10-11,19.45,3.93,1.25,14.61,54.54,1.63,88.42,56.64,40.06
